SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-4.000000;4;1800;0.292398;5002;5002;115;5002;0;0;0;0;0
-3.800000;4;1800;0.292398;5002;5002;15;5002;0;0;0;0;0
-3.600000;4;1800;0.292398;5002;5002;2;5002;0;0;0;0;0
-3.400000;4;1800;0.292398;5002;5002;0;5002;0;0;0;0;0
-3.200000;4;1800;0.292398;5000;5002;0;5002;0;0;0;0;0
-3.000000;4;1800;0.292398;4996;5002;0;5002;0;0;0;0;0
-2.800000;4;1800;0.292398;4955;5002;0;5002;0;0;0;0;0
-2.600000;4;1800;0.292398;4675;5002;0;5002;0;0;0;0;0
-2.400000;4;1800;0.292398;3885;5002;0;5002;0;0;0;0;0
-2.200000;4;1800;0.292398;2490;5002;0;5002;0;0;0;0;0
-2.000000;4;1800;0.292398;1102;5002;0;5002;0;0;0;0;0
-1.800000;4;1800;0.292398;709;10000;0;10000;0;0;0;0;0
-1.600000;4;1800;0.292398;140;10000;0;10000;0;0;0;0;0
-1.400000;4;1800;0.292398;17;10000;0;10000;0;0;0;0;0
-1.200000;4;1800;0.292398;2;10000;0;10000;0;0;0;0;0
