SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-2.000000;6;2600;0.422352;5002;5002;0;5002;0;0;0;0;0
-1.800000;6;2600;0.422352;5002;5002;0;5002;0;0;0;0;0
-1.600000;6;2600;0.422352;5002;5002;0;5002;0;0;0;0;0
-1.400000;6;2600;0.422352;5002;5002;0;5002;0;0;0;0;0
-1.200000;6;2600;0.422352;4979;5002;0;5002;0;0;0;0;0
-1.000000;6;2600;0.422352;4751;5002;0;5002;0;0;0;0;0
-0.800000;6;2600;0.422352;3828;5002;0;5002;0;0;0;0;0
-0.600000;6;2600;0.422352;2244;5002;0;5002;0;0;0;0;0
-0.400000;6;2600;0.422352;1000;6194;0;6194;0;0;0;0;0
-0.200000;6;2600;0.422352;388;10000;0;10000;0;0;0;0;0
-0.000000;6;2600;0.422352;58;10000;0;10000;0;0;0;0;0
0.200000;6;2600;0.422352;6;10000;0;10000;0;0;0;0;0
