SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
15.000000;27;15840;0.857700;5002;5002;2;5002;0;0;0;0;0
15.200000;27;15840;0.857700;5002;5002;1;5002;0;0;0;0;0
15.400000;27;15840;0.857700;5002;5002;0;5002;0;0;0;0;0
15.600000;27;15840;0.857700;5002;5002;0;5002;0;0;0;0;0
15.800000;27;15840;0.857700;5002;5002;0;5002;0;0;0;0;0
16.000000;27;15840;0.857700;5002;5002;0;5002;0;0;0;0;0
16.200000;27;15840;0.857700;5001;5002;0;5002;0;0;0;0;0
16.400000;27;15840;0.857700;4975;5002;0;5002;0;0;0;0;0
16.600000;27;15840;0.857700;4774;5002;0;5002;0;0;0;0;0
16.800000;27;15840;0.857700;3895;5002;0;5002;0;0;0;0;0
17.000000;27;15840;0.857700;2369;5002;0;5002;0;0;0;0;0
17.200000;27;15840;0.857700;1079;5002;0;5002;0;0;0;0;0
17.400000;27;15840;0.857700;733;10000;0;10000;0;0;0;0;0
17.600000;27;15840;0.857700;194;10000;0;10000;0;0;0;0;0
17.800000;27;15840;0.857700;56;10000;0;10000;0;0;0;0;0
18.000000;27;15840;0.857700;14;10000;0;10000;0;0;0;0;0
18.200000;27;15840;0.857700;6;10000;0;10000;0;0;0;0;0
