SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
11.000000;23;12576;0.680962;5002;5002;1169;5002;0;0;0;0;0
12.500000;23;12576;0.680962;5002;5002;0;5002;0;0;0;0;0
12.700000;23;12576;0.680962;5002;5002;0;5002;0;0;0;0;0
12.900000;23;12576;0.680962;5002;5002;0;5002;0;0;0;0;0
13.100000;23;12576;0.680962;4994;5002;0;5002;0;0;0;0;0
13.300000;23;12576;0.680962;4811;5002;0;5002;0;0;0;0;0
13.500000;23;12576;0.680962;4012;5002;0;5002;0;0;0;0;0
13.700000;23;12576;0.680962;2367;5002;0;5002;0;0;0;0;0
13.900000;23;12576;0.680962;1000;5262;0;5262;0;0;0;0;0
14.100000;23;12576;0.680962;487;10000;0;10000;0;0;0;0;0
14.300000;23;12576;0.680962;87;10000;0;10000;0;0;0;0;0
14.500000;23;12576;0.680962;9;10000;0;10000;0;0;0;0;0
