SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
0.000000;10;4008;0.325536;5002;5002;4409;5002;0;0;0;0;0
1.500000;10;4008;0.325536;5002;5002;0;5002;0;0;0;0;0
1.700000;10;4008;0.325536;5002;5002;0;5002;0;0;0;0;0
1.900000;10;4008;0.325536;5001;5002;0;5002;0;0;0;0;0
2.100000;10;4008;0.325536;4965;5002;0;5002;0;0;0;0;0
2.300000;10;4008;0.325536;4581;5002;0;5002;0;0;0;0;0
2.500000;10;4008;0.325536;3065;5002;0;5002;0;0;0;0;0
2.700000;10;4008;0.325536;1138;5002;0;5002;0;0;0;0;0
2.900000;10;4008;0.325536;390;10000;0;10000;0;0;0;0;0
3.100000;10;4008;0.325536;28;10000;0;10000;0;0;0;0;0
3.300000;10;4008;0.325536;4;10000;0;10000;0;0;0;0;0
