SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-3.000000;5;2216;0.359974;5002;5002;3;5002;0;0;0;0;0
-2.800000;5;2216;0.359974;5002;5002;0;5002;0;0;0;0;0
-2.600000;5;2216;0.359974;5002;5002;0;5002;0;0;0;0;0
-2.400000;5;2216;0.359974;5002;5002;0;5002;0;0;0;0;0
-2.200000;5;2216;0.359974;5001;5002;0;5002;0;0;0;0;0
-2.000000;5;2216;0.359974;4980;5002;0;5002;0;0;0;0;0
-1.800000;5;2216;0.359974;4822;5002;0;5002;0;0;0;0;0
-1.600000;5;2216;0.359974;4106;5002;0;5002;0;0;0;0;0
-1.400000;5;2216;0.359974;2606;5002;0;5002;0;0;0;0;0
-1.200000;5;2216;0.359974;1195;5002;0;5002;0;0;0;0;0
-1.000000;5;2216;0.359974;691;10000;0;10000;0;0;0;0;0
-0.800000;5;2216;0.359974;126;10000;0;10000;0;0;0;0;0
-0.600000;5;2216;0.359974;18;10000;0;10000;0;0;0;0;0
-0.400000;5;2216;0.359974;1;10000;0;10000;0;0;0;0;0
