SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-1.000000;7;3112;0.505523;5002;5002;0;5002;0;0;0;0;0
-0.800000;7;3112;0.505523;5002;5002;0;5002;0;0;0;0;0
-0.600000;7;3112;0.505523;5002;5002;0;5002;0;0;0;0;0
-0.400000;7;3112;0.505523;4989;5002;0;5002;0;0;0;0;0
-0.200000;7;3112;0.505523;4896;5002;0;5002;0;0;0;0;0
-0.000000;7;3112;0.505523;4323;5002;0;5002;0;0;0;0;0
0.200000;7;3112;0.505523;2844;5002;0;5002;0;0;0;0;0
0.400000;7;3112;0.505523;1144;5002;0;5002;0;0;0;0;0
0.600000;7;3112;0.505523;570;10000;0;10000;0;0;0;0;0
0.800000;7;3112;0.505523;91;10000;0;10000;0;0;0;0;0
1.000000;7;3112;0.505523;7;10000;0;10000;0;0;0;0;0
