SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
1.000000;11;4392;0.356725;5002;5002;42;5002;0;0;0;0;0
1.200000;11;4392;0.356725;5002;5002;2;5002;0;0;0;0;0
1.400000;11;4392;0.356725;5002;5002;0;5002;0;0;0;0;0
1.600000;11;4392;0.356725;5002;5002;0;5002;0;0;0;0;0
1.800000;11;4392;0.356725;5002;5002;0;5002;0;0;0;0;0
2.000000;11;4392;0.356725;5002;5002;0;5002;0;0;0;0;0
2.200000;11;4392;0.356725;5002;5002;0;5002;0;0;0;0;0
2.400000;11;4392;0.356725;4998;5002;0;5002;0;0;0;0;0
2.600000;11;4392;0.356725;4903;5002;0;5002;0;0;0;0;0
2.800000;11;4392;0.356725;4219;5002;0;5002;0;0;0;0;0
3.000000;11;4392;0.356725;2334;5002;0;5002;0;0;0;0;0
3.200000;11;4392;0.356725;1000;8403;0;8403;0;0;0;0;0
3.400000;11;4392;0.356725;147;10000;0;10000;0;0;0;0;0
3.600000;11;4392;0.356725;8;10000;0;10000;0;0;0;0;0
