SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
10.000000;22;11448;0.619883;5002;5002;173;5002;0;0;0;0;0
10.200000;22;11448;0.619883;5002;5002;23;5002;0;0;0;0;0
10.400000;22;11448;0.619883;5002;5002;2;5002;0;0;0;0;0
10.600000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
10.800000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
11.000000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
11.200000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
11.400000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
11.600000;22;11448;0.619883;5002;5002;0;5002;0;0;0;0;0
11.800000;22;11448;0.619883;4996;5002;0;5002;0;0;0;0;0
12.000000;22;11448;0.619883;4819;5002;0;5002;0;0;0;0;0
12.200000;22;11448;0.619883;3944;5002;0;5002;0;0;0;0;0
12.400000;22;11448;0.619883;2097;5002;0;5002;0;0;0;0;0
12.600000;22;11448;0.619883;1000;7365;0;7365;0;0;0;0;0
12.800000;22;11448;0.619883;251;10000;0;10000;0;0;0;0;0
13.000000;22;11448;0.619883;25;10000;0;10000;0;0;0;0;0
13.200000;22;11448;0.619883;2;10000;0;10000;0;0;0;0;0
