SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
3.000000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
3.200000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
3.400000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
3.600000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
3.800000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
4.000000;13;5736;0.465887;5002;5002;0;5002;0;0;0;0;0
4.200000;13;5736;0.465887;4999;5002;0;5002;0;0;0;0;0
4.400000;13;5736;0.465887;4948;5002;0;5002;0;0;0;0;0
4.600000;13;5736;0.465887;4432;5002;0;5002;0;0;0;0;0
4.800000;13;5736;0.465887;2757;5002;0;5002;0;0;0;0;0
5.000000;13;5736;0.465887;1000;6399;0;6399;0;0;0;0;0
5.200000;13;5736;0.465887;201;10000;0;10000;0;0;0;0;0
5.400000;13;5736;0.465887;17;10000;0;10000;0;0;0;0;0
5.600000;13;5736;0.465887;1;10000;0;10000;0;0;0;0;0
