SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
8.000000;20;9912;0.536712;5002;5002;3940;5002;0;0;0;0;0
9.500000;20;9912;0.536712;5002;5002;0;5002;0;0;0;0;0
9.700000;20;9912;0.536712;5002;5002;0;5002;0;0;0;0;0
9.900000;20;9912;0.536712;5002;5002;0;5002;0;0;0;0;0
10.100000;20;9912;0.536712;5002;5002;0;5002;0;0;0;0;0
10.300000;20;9912;0.536712;4925;5002;0;5002;0;0;0;0;0
10.500000;20;9912;0.536712;4224;5002;0;5002;0;0;0;0;0
10.700000;20;9912;0.536712;2456;5002;0;5002;0;0;0;0;0
10.900000;20;9912;0.536712;1000;6023;0;6023;0;0;0;0;0
11.100000;20;9912;0.536712;327;10000;0;10000;0;0;0;0;0
11.300000;20;9912;0.536712;43;10000;0;10000;0;0;0;0;0
11.500000;20;9912;0.536712;2;10000;0;10000;0;0;0;0;0
