SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
1.000000;9;4008;0.651072;5002;5002;1;5002;0;0;0;0;0
1.200000;9;4008;0.651072;5000;5002;0;5002;0;0;0;0;0
1.400000;9;4008;0.651072;4938;5002;0;5002;0;0;0;0;0
1.600000;9;4008;0.651072;4575;5002;0;5002;0;0;0;0;0
1.800000;9;4008;0.651072;3195;5002;0;5002;0;0;0;0;0
2.000000;9;4008;0.651072;1442;5002;0;5002;0;0;0;0;0
2.200000;9;4008;0.651072;738;10000;0;10000;0;0;0;0;0
2.400000;9;4008;0.651072;116;10000;0;10000;0;0;0;0;0
2.600000;9;4008;0.651072;16;10000;0;10000;0;0;0;0;0
2.800000;9;4008;0.651072;0;10000;0;10000;0;0;0;0;0
