SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
4.000000;14;6456;0.524366;5002;5002;5;5002;0;0;0;0;0
4.200000;14;6456;0.524366;5002;5002;0;5002;0;0;0;0;0
4.400000;14;6456;0.524366;5002;5002;0;5002;0;0;0;0;0
4.600000;14;6456;0.524366;5002;5002;0;5002;0;0;0;0;0
4.800000;14;6456;0.524366;5002;5002;0;5002;0;0;0;0;0
5.000000;14;6456;0.524366;5002;5002;0;5002;0;0;0;0;0
5.200000;14;6456;0.524366;5000;5002;0;5002;0;0;0;0;0
5.400000;14;6456;0.524366;4976;5002;0;5002;0;0;0;0;0
5.600000;14;6456;0.524366;4636;5002;0;5002;0;0;0;0;0
5.800000;14;6456;0.524366;3274;5002;0;5002;0;0;0;0;0
6.000000;14;6456;0.524366;1347;5002;0;5002;0;0;0;0;0
6.200000;14;6456;0.524366;651;10000;0;10000;0;0;0;0;0
6.400000;14;6456;0.524366;100;10000;0;10000;0;0;0;0;0
6.600000;14;6456;0.524366;11;10000;0;10000;0;0;0;0;0
6.800000;14;6456;0.524366;1;10000;0;10000;0;0;0;0;0
