SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-6.000000;2;1096;0.178038;5002;5002;2321;5002;0;0;0;0;0
-4.500000;2;1096;0.178038;4923;5002;0;5002;0;0;0;0;0
-4.300000;2;1096;0.178038;4624;5002;0;5002;0;0;0;0;0
-4.100000;2;1096;0.178038;3894;5002;0;5002;0;0;0;0;0
-3.900000;2;1096;0.178038;2680;5002;0;5002;0;0;0;0;0
-3.700000;2;1096;0.178038;1519;5002;0;5002;0;0;0;0;0
-3.500000;2;1096;0.178038;1000;7700;0;7700;0;0;0;0;0
-3.300000;2;1096;0.178038;351;10000;0;10000;0;0;0;0;0
-3.100000;2;1096;0.178038;60;10000;0;10000;0;0;0;0;0
-2.900000;2;1096;0.178038;14;10000;0;10000;0;0;0;0;0
-2.700000;2;1096;0.178038;0;10000;0;10000;0;0;0;0;0
