SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-8.000000;0;680;0.110461;5002;5002;4755;5002;0;0;0;0;0
-6.500000;0;680;0.110461;4996;5002;10;5002;0;0;0;0;0
-6.300000;0;680;0.110461;4970;5002;1;5002;0;0;0;0;0
-6.100000;0;680;0.110461;4878;5002;0;5002;0;0;0;0;0
-5.900000;0;680;0.110461;4542;5002;0;5002;0;0;0;0;0
-5.700000;0;680;0.110461;3957;5002;0;5002;0;0;0;0;0
-5.500000;0;680;0.110461;3014;5002;0;5002;0;0;0;0;0
-5.300000;0;680;0.110461;1951;5002;0;5002;0;0;0;0;0
-5.100000;0;680;0.110461;1028;5002;0;5002;0;0;0;0;0
-4.900000;0;680;0.110461;768;10000;0;10000;0;0;0;0;0
-4.700000;0;680;0.110461;241;10000;0;10000;0;0;0;0;0
-4.500000;0;680;0.110461;55;10000;0;10000;0;0;0;0;0
-4.300000;0;680;0.110461;10;10000;0;10000;0;0;0;0;0
-4.100000;0;680;0.110461;2;10000;0;10000;0;0;0;0;0
