SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
0.000000;15;7224;0.586745;502;502;502;502;0;0;0;0;0
1.500000;15;7224;0.586745;502;502;502;502;0;0;0;0;0
3.000000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.100000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.200000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.300000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.400000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.500000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.600000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.700000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.800000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
3.900000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.000000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.100000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.200000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.300000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.400000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.500000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.600000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.700000;15;7224;0.586745;502;502;0;502;0;0;0;0;0
4.800000;15;7224;0.586745;501;502;0;502;0;0;0;0;0
4.900000;15;7224;0.586745;500;502;0;502;0;0;0;0;0
5.000000;15;7224;0.586745;478;502;0;502;0;0;0;0;0
5.100000;15;7224;0.586745;416;502;0;502;0;0;0;0;0
5.200000;15;7224;0.586745;306;502;0;502;0;0;0;0;0
5.300000;15;7224;0.586745;172;502;0;502;0;0;0;0;0
5.400000;15;7224;0.586745;100;703;0;703;0;0;0;0;0
5.500000;15;7224;0.586745;50;1000;0;1000;0;0;0;0;0
5.600000;15;7224;0.586745;15;1000;0;1000;0;0;0;0;0
5.700000;15;7224;0.586745;5;1000;0;1000;0;0;0;0;0
