SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
5.000000;20;9912;0.536712;502;502;502;502;0;0;0;0;0
6.500000;20;9912;0.536712;502;502;412;502;0;0;0;0;0
8.000000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.100000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.200000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.300000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.400000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.500000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.600000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.700000;20;9912;0.536712;502;502;0;502;0;0;0;0;0
8.800000;20;9912;0.536712;500;502;0;502;0;0;0;0;0
8.900000;20;9912;0.536712;480;502;0;502;0;0;0;0;0
9.000000;20;9912;0.536712;415;502;0;502;0;0;0;0;0
9.100000;20;9912;0.536712;320;502;0;502;0;0;0;0;0
9.200000;20;9912;0.536712;153;502;0;502;0;0;0;0;0
9.300000;20;9912;0.536712;100;619;0;619;0;0;0;0;0
9.400000;20;9912;0.536712;53;1000;0;1000;0;0;0;0;0
9.500000;20;9912;0.536712;9;1000;0;1000;0;0;0;0;0
