SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-5.000000;10;4008;0.325536;502;502;502;502;0;0;0;0;0
-3.500000;10;4008;0.325536;502;502;502;502;0;0;0;0;0
-2.000000;10;4008;0.325536;502;502;501;502;0;0;0;0;0
-0.500000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
-0.400000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
-0.300000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
-0.200000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
-0.100000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
-0.000000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
0.100000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
0.200000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
0.300000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
0.400000;10;4008;0.325536;502;502;0;502;0;0;0;0;0
0.500000;10;4008;0.325536;494;502;0;502;0;0;0;0;0
0.600000;10;4008;0.325536;458;502;0;502;0;0;0;0;0
0.700000;10;4008;0.325536;389;502;0;502;0;0;0;0;0
0.800000;10;4008;0.325536;252;502;0;502;0;0;0;0;0
0.900000;10;4008;0.325536;109;502;0;502;0;0;0;0;0
1.000000;10;4008;0.325536;70;1000;0;1000;0;0;0;0;0
1.100000;10;4008;0.325536;15;1000;0;1000;0;0;0;0;0
1.200000;10;4008;0.325536;5;1000;0;1000;0;0;0;0;0
