SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
7.000000;22;11448;0.619883;502;502;502;502;0;0;0;0;0
8.500000;22;11448;0.619883;502;502;1;502;0;0;0;0;0
8.600000;22;11448;0.619883;502;502;2;502;0;0;0;0;0
8.700000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
8.800000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
8.900000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.000000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.100000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.200000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.300000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.400000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.500000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.600000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.700000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.800000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
9.900000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
10.000000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
10.100000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
10.200000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
10.300000;22;11448;0.619883;502;502;0;502;0;0;0;0;0
10.400000;22;11448;0.619883;501;502;0;502;0;0;0;0;0
10.500000;22;11448;0.619883;489;502;0;502;0;0;0;0;0
10.600000;22;11448;0.619883;441;502;0;502;0;0;0;0;0
10.700000;22;11448;0.619883;331;502;0;502;0;0;0;0;0
10.800000;22;11448;0.619883;214;502;0;502;0;0;0;0;0
10.900000;22;11448;0.619883;105;502;0;502;0;0;0;0;0
11.000000;22;11448;0.619883;87;1000;0;1000;0;0;0;0;0
11.100000;22;11448;0.619883;28;1000;0;1000;0;0;0;0;0
11.200000;22;11448;0.619883;4;1000;0;1000;0;0;0;0;0
