SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-1.000000;14;6456;0.524366;502;502;502;502;0;0;0;0;0
0.500000;14;6456;0.524366;502;502;502;502;0;0;0;0;0
2.000000;14;6456;0.524366;502;502;1;502;0;0;0;0;0
2.100000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.200000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.300000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.400000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.500000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.600000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.700000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.800000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
2.900000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.000000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.100000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.200000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.300000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.400000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.500000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.600000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.700000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.800000;14;6456;0.524366;502;502;0;502;0;0;0;0;0
3.900000;14;6456;0.524366;499;502;0;502;0;0;0;0;0
4.000000;14;6456;0.524366;469;502;0;502;0;0;0;0;0
4.100000;14;6456;0.524366;414;502;0;502;0;0;0;0;0
4.200000;14;6456;0.524366;290;502;0;502;0;0;0;0;0
4.300000;14;6456;0.524366;161;502;0;502;0;0;0;0;0
4.400000;14;6456;0.524366;100;781;0;781;0;0;0;0;0
4.500000;14;6456;0.524366;43;1000;0;1000;0;0;0;0;0
4.600000;14;6456;0.524366;7;1000;0;1000;0;0;0;0;0
