SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
11.000000;26;15264;0.826511;502;502;502;502;0;0;0;0;0
12.500000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
12.600000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
12.700000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
12.800000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
12.900000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.000000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.100000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.200000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.300000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.400000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.500000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.600000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.700000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.800000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
13.900000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
14.000000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
14.100000;26;15264;0.826511;502;502;0;502;0;0;0;0;0
14.200000;26;15264;0.826511;499;502;0;502;0;0;0;0;0
14.300000;26;15264;0.826511;452;502;0;502;0;0;0;0;0
14.400000;26;15264;0.826511;361;502;0;502;0;0;0;0;0
14.500000;26;15264;0.826511;242;502;0;502;0;0;0;0;0
14.600000;26;15264;0.826511;137;502;0;502;0;0;0;0;0
14.700000;26;15264;0.826511;100;868;0;868;0;0;0;0;0
14.800000;26;15264;0.826511;23;1000;0;1000;0;0;0;0;0
14.900000;26;15264;0.826511;12;1000;0;1000;0;0;0;0;0
15.000000;26;15264;0.826511;4;1000;0;1000;0;0;0;0;0
