SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-1.000000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.900000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.800000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.700000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.600000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.500000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.400000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.300000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.200000;9;4008;0.651072;502;502;0;502;0;0;0;0;0
-0.100000;9;4008;0.651072;496;502;0;502;0;0;0;0;0
-0.000000;9;4008;0.651072;485;502;0;502;0;0;0;0;0
0.100000;9;4008;0.651072;439;502;0;502;0;0;0;0;0
0.200000;9;4008;0.651072;343;502;0;502;0;0;0;0;0
0.300000;9;4008;0.651072;226;502;0;502;0;0;0;0;0
0.400000;9;4008;0.651072;100;503;0;503;0;0;0;0;0
0.500000;9;4008;0.651072;68;1000;0;1000;0;0;0;0;0
0.600000;9;4008;0.651072;15;1000;0;1000;0;0;0;0;0
0.700000;9;4008;0.651072;7;1000;0;1000;0;0;0;0;0
