SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-2.000000;13;5736;0.465887;502;502;502;502;0;0;0;0;0
-0.500000;13;5736;0.465887;502;502;502;502;0;0;0;0;0
1.000000;13;5736;0.465887;502;502;4;502;0;0;0;0;0
1.100000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.200000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.300000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.400000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.500000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.600000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.700000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.800000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
1.900000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.000000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.100000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.200000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.300000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.400000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.500000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.600000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.700000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.800000;13;5736;0.465887;502;502;0;502;0;0;0;0;0
2.900000;13;5736;0.465887;501;502;0;502;0;0;0;0;0
3.000000;13;5736;0.465887;490;502;0;502;0;0;0;0;0
3.100000;13;5736;0.465887;445;502;0;502;0;0;0;0;0
3.200000;13;5736;0.465887;347;502;0;502;0;0;0;0;0
3.300000;13;5736;0.465887;197;502;0;502;0;0;0;0;0
3.400000;13;5736;0.465887;100;608;0;608;0;0;0;0;0
3.500000;13;5736;0.465887;40;1000;0;1000;0;0;0;0;0
3.600000;13;5736;0.465887;10;1000;0;1000;0;0;0;0;0
