SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
2.000000;17;7736;0.418887;502;502;502;502;0;0;0;0;0
3.500000;17;7736;0.418887;502;502;502;502;0;0;0;0;0
5.000000;17;7736;0.418887;502;502;2;502;0;0;0;0;0
5.100000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.200000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.300000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.400000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.500000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.600000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.700000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.800000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
5.900000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.000000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.100000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.200000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.300000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.400000;17;7736;0.418887;502;502;0;502;0;0;0;0;0
6.500000;17;7736;0.418887;501;502;0;502;0;0;0;0;0
6.600000;17;7736;0.418887;482;502;0;502;0;0;0;0;0
6.700000;17;7736;0.418887;434;502;0;502;0;0;0;0;0
6.800000;17;7736;0.418887;323;502;0;502;0;0;0;0;0
6.900000;17;7736;0.418887;197;502;0;502;0;0;0;0;0
7.000000;17;7736;0.418887;100;533;0;533;0;0;0;0;0
7.100000;17;7736;0.418887;68;1000;0;1000;0;0;0;0;0
7.200000;17;7736;0.418887;27;1000;0;1000;0;0;0;0;0
7.300000;17;7736;0.418887;4;1000;0;1000;0;0;0;0;0
