SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
3.000000;18;7992;0.432749;502;502;502;502;0;0;0;0;0
4.500000;18;7992;0.432749;502;502;498;502;0;0;0;0;0
6.000000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.100000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.200000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.300000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.400000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.500000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.600000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.700000;18;7992;0.432749;502;502;0;502;0;0;0;0;0
6.800000;18;7992;0.432749;501;502;0;502;0;0;0;0;0
6.900000;18;7992;0.432749;496;502;0;502;0;0;0;0;0
7.000000;18;7992;0.432749;453;502;0;502;0;0;0;0;0
7.100000;18;7992;0.432749;364;502;0;502;0;0;0;0;0
7.200000;18;7992;0.432749;228;502;0;502;0;0;0;0;0
7.300000;18;7992;0.432749;100;502;0;502;0;0;0;0;0
7.400000;18;7992;0.432749;83;1000;0;1000;0;0;0;0;0
7.500000;18;7992;0.432749;22;1000;0;1000;0;0;0;0;0
7.600000;18;7992;0.432749;6;1000;0;1000;0;0;0;0;0
