SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-3.000000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.900000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.800000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.700000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.600000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.500000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.400000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.300000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.200000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.100000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-2.000000;7;3112;0.505523;502;502;0;502;0;0;0;0;0
-1.900000;7;3112;0.505523;497;502;0;502;0;0;0;0;0
-1.800000;7;3112;0.505523;479;502;0;502;0;0;0;0;0
-1.700000;7;3112;0.505523;437;502;0;502;0;0;0;0;0
-1.600000;7;3112;0.505523;370;502;0;502;0;0;0;0;0
-1.500000;7;3112;0.505523;243;502;0;502;0;0;0;0;0
-1.400000;7;3112;0.505523;118;502;0;502;0;0;0;0;0
-1.300000;7;3112;0.505523;88;1000;0;1000;0;0;0;0;0
-1.200000;7;3112;0.505523;31;1000;0;1000;0;0;0;0;0
-1.100000;7;3112;0.505523;4;1000;0;1000;0;0;0;0;0
