SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-9.000000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.900000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.800000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.700000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.600000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.500000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.400000;1;904;0.146849;502;502;0;502;0;0;0;0;0
-8.300000;1;904;0.146849;501;502;0;502;0;0;0;0;0
-8.200000;1;904;0.146849;499;502;0;502;0;0;0;0;0
-8.100000;1;904;0.146849;500;502;0;502;0;0;0;0;0
-8.000000;1;904;0.146849;489;502;0;502;0;0;0;0;0
-7.900000;1;904;0.146849;468;502;0;502;0;0;0;0;0
-7.800000;1;904;0.146849;436;502;0;502;0;0;0;0;0
-7.700000;1;904;0.146849;394;502;0;502;0;0;0;0;0
-7.600000;1;904;0.146849;354;502;0;502;0;0;0;0;0
-7.500000;1;904;0.146849;275;502;0;502;0;0;0;0;0
-7.400000;1;904;0.146849;182;502;0;502;0;0;0;0;0
-7.300000;1;904;0.146849;126;502;0;502;0;0;0;0;0
-7.200000;1;904;0.146849;100;553;0;553;0;0;0;0;0
-7.100000;1;904;0.146849;84;1000;0;1000;0;0;0;0;0
-7.000000;1;904;0.146849;41;1000;0;1000;0;0;0;0;0
-6.900000;1;904;0.146849;17;1000;0;1000;0;0;0;0;0
-6.800000;1;904;0.146849;6;1000;0;1000;0;0;0;0;0
