SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
4.000000;19;9144;0.495127;502;502;502;502;0;0;0;0;0
5.500000;19;9144;0.495127;502;502;500;502;0;0;0;0;0
7.000000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.100000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.200000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.300000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.400000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.500000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.600000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.700000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.800000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
7.900000;19;9144;0.495127;502;502;0;502;0;0;0;0;0
8.000000;19;9144;0.495127;500;502;0;502;0;0;0;0;0
8.100000;19;9144;0.495127;477;502;0;502;0;0;0;0;0
8.200000;19;9144;0.495127;403;502;0;502;0;0;0;0;0
8.300000;19;9144;0.495127;299;502;0;502;0;0;0;0;0
8.400000;19;9144;0.495127;174;502;0;502;0;0;0;0;0
8.500000;19;9144;0.495127;100;757;0;757;0;0;0;0;0
8.600000;19;9144;0.495127;53;1000;0;1000;0;0;0;0;0
8.700000;19;9144;0.495127;10;1000;0;1000;0;0;0;0;0
