SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-5.000000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.900000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.800000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.700000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.600000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.500000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.400000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.300000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.200000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.100000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-4.000000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.900000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.800000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.700000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.600000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.500000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.400000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.300000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.200000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.100000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-3.000000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-2.900000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-2.800000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-2.700000;2;1096;0.146133;5002;5002;0;0;0;0;0;0;0
-2.600000;2;1096;0.146133;5001;5002;0;0;0;0;0;0;0
-2.500000;2;1096;0.146133;4999;5002;0;0;0;0;0;0;0
-2.400000;2;1096;0.146133;4988;5002;0;0;0;0;0;0;0
-2.300000;2;1096;0.146133;4982;5002;0;0;0;0;0;0;0
-2.200000;2;1096;0.146133;4943;5002;0;0;0;0;0;0;0
-2.100000;2;1096;0.146133;4846;5002;0;0;0;0;0;0;0
-2.000000;2;1096;0.146133;4704;5002;0;0;0;0;0;0;0
-1.900000;2;1096;0.146133;4432;5002;0;0;0;0;0;0;0
-1.800000;2;1096;0.146133;4087;5002;0;0;0;0;0;0;0
-1.700000;2;1096;0.146133;3653;5002;0;0;0;0;0;0;0
-1.600000;2;1096;0.146133;3052;5002;0;0;0;0;0;0;0
-1.500000;2;1096;0.146133;2449;5002;0;0;0;0;0;0;0
-1.400000;2;1096;0.146133;1900;5002;0;0;0;0;0;0;0
-1.300000;2;1096;0.146133;1378;5002;0;0;0;0;0;0;0
-1.200000;2;1096;0.146133;1000;5333;0;0;0;0;0;0;0
-1.100000;2;1096;0.146133;1000;7587;0;0;0;0;0;0;0
-1.000000;2;1096;0.146133;910;10000;0;0;0;0;0;0;0
-0.900000;2;1096;0.146133;703;10000;0;0;0;0;0;0;0
-0.800000;2;1096;0.146133;580;10000;0;0;0;0;0;0;0
-0.700000;2;1096;0.146133;488;10000;0;0;0;0;0;0;0
-0.600000;2;1096;0.146133;429;10000;0;0;0;0;0;0;0
-0.500000;2;1096;0.146133;386;10000;0;0;0;0;0;0;0
-0.400000;2;1096;0.146133;427;10000;0;0;0;0;0;0;0
-0.300000;2;1096;0.146133;371;10000;0;0;0;0;0;0;0
-0.200000;2;1096;0.146133;316;10000;0;0;0;0;0;0;0
-0.100000;2;1096;0.146133;327;10000;0;0;0;0;0;0;0
-0.000000;2;1096;0.146133;322;10000;0;0;0;0;0;0;0
0.100000;2;1096;0.146133;288;10000;0;0;0;0;0;0;0
0.200000;2;1096;0.146133;243;10000;0;0;0;0;0;0;0
0.300000;2;1096;0.146133;246;10000;0;0;0;0;0;0;0
0.400000;2;1096;0.146133;220;10000;0;0;0;0;0;0;0
0.500000;2;1096;0.146133;210;10000;0;0;0;0;0;0;0
0.600000;2;1096;0.146133;190;10000;0;0;0;0;0;0;0
0.700000;2;1096;0.146133;210;10000;0;0;0;0;0;0;0
0.800000;2;1096;0.146133;181;10000;0;0;0;0;0;0;0
0.900000;2;1096;0.146133;167;10000;0;0;0;0;0;0;0
1.000000;2;1096;0.146133;144;10000;0;0;0;0;0;0;0
1.100000;2;1096;0.146133;146;10000;0;0;0;0;0;0;0
1.200000;2;1096;0.146133;112;10000;0;0;0;0;0;0;0
1.300000;2;1096;0.146133;138;10000;0;0;0;0;0;0;0
1.400000;2;1096;0.146133;96;10000;0;0;0;0;0;0;0
