SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
14.000000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.100000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.200000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.300000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.400000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.500000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.600000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.700000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.800000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
14.900000;25;14112;0.627200;5002;5002;0;0;0;0;0;0;0
15.000000;25;14112;0.627200;5001;5002;0;0;0;0;0;0;0
15.100000;25;14112;0.627200;5000;5002;0;0;0;0;0;0;0
15.200000;25;14112;0.627200;4973;5002;0;0;0;0;0;0;0
15.300000;25;14112;0.627200;4871;5002;0;0;0;0;0;0;0
15.400000;25;14112;0.627200;4599;5002;0;0;0;0;0;0;0
15.500000;25;14112;0.627200;3924;5002;0;0;0;0;0;0;0
15.600000;25;14112;0.627200;3115;5002;0;0;0;0;0;0;0
15.700000;25;14112;0.627200;2107;5002;0;0;0;0;0;0;0
15.800000;25;14112;0.627200;1274;5002;0;0;0;0;0;0;0
15.900000;25;14112;0.627200;1000;7614;0;0;0;0;0;0;0
16.000000;25;14112;0.627200;699;10000;0;0;0;0;0;0;0
16.100000;25;14112;0.627200;296;10000;0;0;0;0;0;0;0
16.200000;25;14112;0.627200;146;10000;0;0;0;0;0;0;0
16.300000;25;14112;0.627200;77;10000;0;0;0;0;0;0;0
