SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
12.000000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.100000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.200000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.300000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.400000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.500000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.600000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.700000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.800000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
12.900000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.000000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.100000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.200000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.300000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.400000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.500000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.600000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
13.700000;23;12576;0.558933;5001;5002;0;0;0;0;0;0;0
13.800000;23;12576;0.558933;4986;5002;0;0;0;0;0;0;0
13.900000;23;12576;0.558933;4946;5002;0;0;0;0;0;0;0
14.000000;23;12576;0.558933;4715;5002;0;0;0;0;0;0;0
14.100000;23;12576;0.558933;4207;5002;0;0;0;0;0;0;0
14.200000;23;12576;0.558933;3458;5002;0;0;0;0;0;0;0
14.300000;23;12576;0.558933;2467;5002;0;0;0;0;0;0;0
14.400000;23;12576;0.558933;1564;5002;0;0;0;0;0;0;0
14.500000;23;12576;0.558933;1000;6038;0;0;0;0;0;0;0
14.600000;23;12576;0.558933;824;10000;0;0;0;0;0;0;0
14.700000;23;12576;0.558933;395;10000;0;0;0;0;0;0;0
14.800000;23;12576;0.558933;153;10000;0;0;0;0;0;0;0
14.900000;23;12576;0.558933;68;10000;0;0;0;0;0;0;0
