SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
10.000000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.100000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.200000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.300000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.400000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.500000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.600000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.700000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.800000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
10.900000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.000000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.100000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.200000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.300000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.400000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.500000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.600000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.700000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.800000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
11.900000;21;10680;0.474667;5002;5002;0;0;0;0;0;0;0
12.000000;21;10680;0.474667;5000;5002;0;0;0;0;0;0;0
12.100000;21;10680;0.474667;4989;5002;0;0;0;0;0;0;0
12.200000;21;10680;0.474667;4935;5002;0;0;0;0;0;0;0
12.300000;21;10680;0.474667;4780;5002;0;0;0;0;0;0;0
12.400000;21;10680;0.474667;4284;5002;0;0;0;0;0;0;0
12.500000;21;10680;0.474667;3477;5002;0;0;0;0;0;0;0
12.600000;21;10680;0.474667;2490;5002;0;0;0;0;0;0;0
12.700000;21;10680;0.474667;1564;5002;0;0;0;0;0;0;0
12.800000;21;10680;0.474667;1000;5635;0;0;0;0;0;0;0
12.900000;21;10680;0.474667;853;10000;0;0;0;0;0;0;0
13.000000;21;10680;0.474667;466;10000;0;0;0;0;0;0;0
13.100000;21;10680;0.474667;273;10000;0;0;0;0;0;0;0
13.200000;21;10680;0.474667;200;10000;0;0;0;0;0;0;0
13.300000;21;10680;0.474667;200;10000;0;0;0;0;0;0;0
13.400000;21;10680;0.474667;142;10000;0;0;0;0;0;0;0
13.500000;21;10680;0.474667;144;10000;0;0;0;0;0;0;0
13.600000;21;10680;0.474667;121;10000;0;0;0;0;0;0;0
13.700000;21;10680;0.474667;101;10000;0;0;0;0;0;0;0
13.800000;21;10680;0.474667;83;10000;0;0;0;0;0;0;0
