SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
2.000000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.100000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.200000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.300000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.400000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.500000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.600000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.700000;9;4008;0.534400;5002;5002;0;0;0;0;0;0;0
2.800000;9;4008;0.534400;5001;5002;0;0;0;0;0;0;0
2.900000;9;4008;0.534400;4999;5002;0;0;0;0;0;0;0
3.000000;9;4008;0.534400;4983;5002;0;0;0;0;0;0;0
3.100000;9;4008;0.534400;4920;5002;0;0;0;0;0;0;0
3.200000;9;4008;0.534400;4740;5002;0;0;0;0;0;0;0
3.300000;9;4008;0.534400;4318;5002;0;0;0;0;0;0;0
3.400000;9;4008;0.534400;3635;5002;0;0;0;0;0;0;0
3.500000;9;4008;0.534400;2657;5002;0;0;0;0;0;0;0
3.600000;9;4008;0.534400;1780;5002;0;0;0;0;0;0;0
3.700000;9;4008;0.534400;1000;5063;0;0;0;0;0;0;0
3.800000;9;4008;0.534400;1000;9741;0;0;0;0;0;0;0
3.900000;9;4008;0.534400;505;10000;0;0;0;0;0;0;0
4.000000;9;4008;0.534400;269;10000;0;0;0;0;0;0;0
4.100000;9;4008;0.534400;141;10000;0;0;0;0;0;0;0
4.200000;9;4008;0.534400;118;10000;0;0;0;0;0;0;0
4.300000;9;4008;0.534400;93;10000;0;0;0;0;0;0;0
