SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
6.000000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.100000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.200000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.300000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.400000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.500000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.600000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.700000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.800000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
6.900000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.000000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.100000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.200000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.300000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.400000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.500000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.600000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.700000;15;7224;0.481600;4999;5002;0;0;0;0;0;0;0
7.800000;15;7224;0.481600;4985;5002;0;0;0;0;0;0;0
7.900000;15;7224;0.481600;4898;5002;0;0;0;0;0;0;0
8.000000;15;7224;0.481600;4612;5002;0;0;0;0;0;0;0
8.100000;15;7224;0.481600;4067;5002;0;0;0;0;0;0;0
8.200000;15;7224;0.481600;3175;5002;0;0;0;0;0;0;0
8.300000;15;7224;0.481600;2186;5002;0;0;0;0;0;0;0
8.400000;15;7224;0.481600;1363;5002;0;0;0;0;0;0;0
8.500000;15;7224;0.481600;1000;6598;0;0;0;0;0;0;0
8.600000;15;7224;0.481600;913;10000;0;0;0;0;0;0;0
8.700000;15;7224;0.481600;582;10000;0;0;0;0;0;0;0
8.800000;15;7224;0.481600;437;10000;0;0;0;0;0;0;0
8.900000;15;7224;0.481600;369;10000;0;0;0;0;0;0;0
9.000000;15;7224;0.481600;355;10000;0;0;0;0;0;0;0
9.100000;15;7224;0.481600;293;10000;0;0;0;0;0;0;0
9.200000;15;7224;0.481600;288;10000;0;0;0;0;0;0;0
9.300000;15;7224;0.481600;274;10000;0;0;0;0;0;0;0
9.400000;15;7224;0.481600;266;10000;0;0;0;0;0;0;0
9.500000;15;7224;0.481600;231;10000;0;0;0;0;0;0;0
9.600000;15;7224;0.481600;178;10000;0;0;0;0;0;0;0
9.700000;15;7224;0.481600;186;10000;0;0;0;0;0;0;0
9.800000;15;7224;0.481600;151;10000;0;0;0;0;0;0;0
9.900000;15;7224;0.481600;190;10000;0;0;0;0;0;0;0
10.000000;15;7224;0.481600;122;10000;0;0;0;0;0;0;0
10.100000;15;7224;0.481600;158;10000;0;0;0;0;0;0;0
10.200000;15;7224;0.481600;131;10000;0;0;0;0;0;0;0
10.300000;15;7224;0.481600;125;10000;0;0;0;0;0;0;0
10.400000;15;7224;0.481600;125;10000;0;0;0;0;0;0;0
10.500000;15;7224;0.481600;106;10000;0;0;0;0;0;0;0
10.600000;15;7224;0.481600;88;10000;0;0;0;0;0;0;0
