SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
15.000000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.100000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.200000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.300000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.400000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.500000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.600000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.700000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.800000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
15.900000;26;15264;0.678400;5002;5002;0;0;0;0;0;0;0
16.000000;26;15264;0.678400;5000;5002;0;0;0;0;0;0;0
16.100000;26;15264;0.678400;4975;5002;0;0;0;0;0;0;0
16.200000;26;15264;0.678400;4911;5002;0;0;0;0;0;0;0
16.300000;26;15264;0.678400;4635;5002;0;0;0;0;0;0;0
16.400000;26;15264;0.678400;4057;5002;0;0;0;0;0;0;0
16.500000;26;15264;0.678400;3231;5002;0;0;0;0;0;0;0
16.600000;26;15264;0.678400;2244;5002;0;0;0;0;0;0;0
16.700000;26;15264;0.678400;1336;5002;0;0;0;0;0;0;0
16.800000;26;15264;0.678400;1000;6596;0;0;0;0;0;0;0
16.900000;26;15264;0.678400;724;10000;0;0;0;0;0;0;0
17.000000;26;15264;0.678400;340;10000;0;0;0;0;0;0;0
17.100000;26;15264;0.678400;142;10000;0;0;0;0;0;0;0
17.200000;26;15264;0.678400;63;10000;0;0;0;0;0;0;0
