SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-6.000000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.900000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.800000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.700000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.600000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.500000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.400000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.300000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.200000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.100000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-5.000000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.900000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.800000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.700000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.600000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.500000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.400000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.300000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.200000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.100000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-4.000000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.900000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.800000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.700000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.600000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.500000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.400000;1;904;0.120533;5002;5002;0;0;0;0;0;0;0
-3.300000;1;904;0.120533;5001;5002;0;0;0;0;0;0;0
-3.200000;1;904;0.120533;5000;5002;0;0;0;0;0;0;0
-3.100000;1;904;0.120533;4997;5002;0;0;0;0;0;0;0
-3.000000;1;904;0.120533;4985;5002;0;0;0;0;0;0;0
-2.900000;1;904;0.120533;4957;5002;0;0;0;0;0;0;0
-2.800000;1;904;0.120533;4907;5002;0;0;0;0;0;0;0
-2.700000;1;904;0.120533;4820;5002;0;0;0;0;0;0;0
-2.600000;1;904;0.120533;4639;5002;0;0;0;0;0;0;0
-2.500000;1;904;0.120533;4448;5002;0;0;0;0;0;0;0
-2.400000;1;904;0.120533;4108;5002;0;0;0;0;0;0;0
-2.300000;1;904;0.120533;3632;5002;0;0;0;0;0;0;0
-2.200000;1;904;0.120533;3086;5002;0;0;0;0;0;0;0
-2.100000;1;904;0.120533;2593;5002;0;0;0;0;0;0;0
-2.000000;1;904;0.120533;1930;5002;0;0;0;0;0;0;0
-1.900000;1;904;0.120533;1445;5002;0;0;0;0;0;0;0
-1.800000;1;904;0.120533;1025;5002;0;0;0;0;0;0;0
-1.700000;1;904;0.120533;1000;6622;0;0;0;0;0;0;0
-1.600000;1;904;0.120533;1000;8803;0;0;0;0;0;0;0
-1.500000;1;904;0.120533;806;10000;0;0;0;0;0;0;0
-1.400000;1;904;0.120533;681;10000;0;0;0;0;0;0;0
-1.300000;1;904;0.120533;560;10000;0;0;0;0;0;0;0
-1.200000;1;904;0.120533;484;10000;0;0;0;0;0;0;0
-1.100000;1;904;0.120533;466;10000;0;0;0;0;0;0;0
-1.000000;1;904;0.120533;370;10000;0;0;0;0;0;0;0
-0.900000;1;904;0.120533;401;10000;0;0;0;0;0;0;0
-0.800000;1;904;0.120533;389;10000;0;0;0;0;0;0;0
-0.700000;1;904;0.120533;363;10000;0;0;0;0;0;0;0
-0.600000;1;904;0.120533;335;10000;0;0;0;0;0;0;0
-0.500000;1;904;0.120533;305;10000;0;0;0;0;0;0;0
-0.400000;1;904;0.120533;276;10000;0;0;0;0;0;0;0
-0.300000;1;904;0.120533;302;10000;0;0;0;0;0;0;0
-0.200000;1;904;0.120533;258;10000;0;0;0;0;0;0;0
-0.100000;1;904;0.120533;242;10000;0;0;0;0;0;0;0
-0.000000;1;904;0.120533;233;10000;0;0;0;0;0;0;0
0.100000;1;904;0.120533;229;10000;0;0;0;0;0;0;0
0.200000;1;904;0.120533;210;10000;0;0;0;0;0;0;0
0.300000;1;904;0.120533;190;10000;0;0;0;0;0;0;0
0.400000;1;904;0.120533;162;10000;0;0;0;0;0;0;0
0.500000;1;904;0.120533;144;10000;0;0;0;0;0;0;0
0.600000;1;904;0.120533;156;10000;0;0;0;0;0;0;0
0.700000;1;904;0.120533;138;10000;0;0;0;0;0;0;0
0.800000;1;904;0.120533;130;10000;0;0;0;0;0;0;0
0.900000;1;904;0.120533;101;10000;0;0;0;0;0;0;0
1.000000;1;904;0.120533;94;10000;0;0;0;0;0;0;0
