SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
7.000000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.100000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.200000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.300000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.400000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.500000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.600000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.700000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.800000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
7.900000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.000000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.100000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.200000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.300000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.400000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.500000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.600000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.700000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.800000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
8.900000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.000000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.100000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.200000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.300000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.400000;18;7992;0.355200;5002;5002;0;0;0;0;0;0;0
9.500000;18;7992;0.355200;5001;5002;0;0;0;0;0;0;0
9.600000;18;7992;0.355200;4983;5002;0;0;0;0;0;0;0
9.700000;18;7992;0.355200;4928;5002;0;0;0;0;0;0;0
9.800000;18;7992;0.355200;4709;5002;0;0;0;0;0;0;0
9.900000;18;7992;0.355200;4200;5002;0;0;0;0;0;0;0
10.000000;18;7992;0.355200;3257;5002;0;0;0;0;0;0;0
10.100000;18;7992;0.355200;2195;5002;0;0;0;0;0;0;0
10.200000;18;7992;0.355200;1197;5002;0;0;0;0;0;0;0
10.300000;18;7992;0.355200;1000;8488;0;0;0;0;0;0;0
10.400000;18;7992;0.355200;533;10000;0;0;0;0;0;0;0
10.500000;18;7992;0.355200;185;10000;0;0;0;0;0;0;0
10.600000;18;7992;0.355200;61;10000;0;0;0;0;0;0;0
