SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
0.000000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.100000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.200000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.300000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.400000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.500000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.600000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.700000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.800000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
0.900000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.000000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.100000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.200000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.300000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.400000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.500000;7;3112;0.414933;5002;5002;0;0;0;0;0;0;0
1.600000;7;3112;0.414933;4997;5002;0;0;0;0;0;0;0
1.700000;7;3112;0.414933;4981;5002;0;0;0;0;0;0;0
1.800000;7;3112;0.414933;4892;5002;0;0;0;0;0;0;0
1.900000;7;3112;0.414933;4746;5002;0;0;0;0;0;0;0
2.000000;7;3112;0.414933;4388;5002;0;0;0;0;0;0;0
2.100000;7;3112;0.414933;3664;5002;0;0;0;0;0;0;0
2.200000;7;3112;0.414933;2843;5002;0;0;0;0;0;0;0
2.300000;7;3112;0.414933;1992;5002;0;0;0;0;0;0;0
2.400000;7;3112;0.414933;1285;5002;0;0;0;0;0;0;0
2.500000;7;3112;0.414933;1000;6867;0;0;0;0;0;0;0
2.600000;7;3112;0.414933;773;10000;0;0;0;0;0;0;0
2.700000;7;3112;0.414933;427;10000;0;0;0;0;0;0;0
2.800000;7;3112;0.414933;300;10000;0;0;0;0;0;0;0
2.900000;7;3112;0.414933;276;10000;0;0;0;0;0;0;0
3.000000;7;3112;0.414933;215;10000;0;0;0;0;0;0;0
3.100000;7;3112;0.414933;198;10000;0;0;0;0;0;0;0
3.200000;7;3112;0.414933;193;10000;0;0;0;0;0;0;0
3.300000;7;3112;0.414933;179;10000;0;0;0;0;0;0;0
3.400000;7;3112;0.414933;173;10000;0;0;0;0;0;0;0
3.500000;7;3112;0.414933;169;10000;0;0;0;0;0;0;0
3.600000;7;3112;0.414933;124;10000;0;0;0;0;0;0;0
3.700000;7;3112;0.414933;149;10000;0;0;0;0;0;0;0
3.800000;7;3112;0.414933;123;10000;0;0;0;0;0;0;0
3.900000;7;3112;0.414933;133;10000;0;0;0;0;0;0;0
4.000000;7;3112;0.414933;129;10000;0;0;0;0;0;0;0
4.100000;7;3112;0.414933;101;10000;0;0;0;0;0;0;0
4.200000;7;3112;0.414933;109;10000;0;0;0;0;0;0;0
4.300000;7;3112;0.414933;69;10000;0;0;0;0;0;0;0
