SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
9.000000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.100000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.200000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.300000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.400000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.500000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.600000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.700000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.800000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
9.900000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.000000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.100000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.200000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.300000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.400000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.500000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.600000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.700000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.800000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
10.900000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
11.000000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
11.100000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
11.200000;20;9912;0.440533;5002;5002;0;0;0;0;0;0;0
11.300000;20;9912;0.440533;5000;5002;0;0;0;0;0;0;0
11.400000;20;9912;0.440533;4985;5002;0;0;0;0;0;0;0
11.500000;20;9912;0.440533;4905;5002;0;0;0;0;0;0;0
11.600000;20;9912;0.440533;4681;5002;0;0;0;0;0;0;0
11.700000;20;9912;0.440533;4143;5002;0;0;0;0;0;0;0
11.800000;20;9912;0.440533;3197;5002;0;0;0;0;0;0;0
11.900000;20;9912;0.440533;2159;5002;0;0;0;0;0;0;0
12.000000;20;9912;0.440533;1179;5002;0;0;0;0;0;0;0
12.100000;20;9912;0.440533;1000;8312;0;0;0;0;0;0;0
12.200000;20;9912;0.440533;559;10000;0;0;0;0;0;0;0
12.300000;20;9912;0.440533;329;10000;0;0;0;0;0;0;0
12.400000;20;9912;0.440533;215;10000;0;0;0;0;0;0;0
12.500000;20;9912;0.440533;175;10000;0;0;0;0;0;0;0
12.600000;20;9912;0.440533;118;10000;0;0;0;0;0;0;0
12.700000;20;9912;0.440533;124;10000;0;0;0;0;0;0;0
12.800000;20;9912;0.440533;109;10000;0;0;0;0;0;0;0
12.900000;20;9912;0.440533;95;10000;0;0;0;0;0;0;0
