SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
2.000000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.100000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.200000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.300000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.400000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.500000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.600000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.700000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.800000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
2.900000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.000000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.100000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.200000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.300000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.400000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.500000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.600000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.700000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.800000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
3.900000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.000000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.100000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.200000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.300000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.400000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.500000;11;4392;0.292800;5002;5002;0;0;0;0;0;0;0
4.600000;11;4392;0.292800;5001;5002;0;0;0;0;0;0;0
4.700000;11;4392;0.292800;4986;5002;0;0;0;0;0;0;0
4.800000;11;4392;0.292800;4941;5002;0;0;0;0;0;0;0
4.900000;11;4392;0.292800;4730;5002;0;0;0;0;0;0;0
5.000000;11;4392;0.292800;4250;5002;0;0;0;0;0;0;0
5.100000;11;4392;0.292800;3440;5002;0;0;0;0;0;0;0
5.200000;11;4392;0.292800;2397;5002;0;0;0;0;0;0;0
5.300000;11;4392;0.292800;1403;5002;0;0;0;0;0;0;0
5.400000;11;4392;0.292800;1000;6845;0;0;0;0;0;0;0
5.500000;11;4392;0.292800;657;10000;0;0;0;0;0;0;0
5.600000;11;4392;0.292800;255;10000;0;0;0;0;0;0;0
5.700000;11;4392;0.292800;151;10000;0;0;0;0;0;0;0
5.800000;11;4392;0.292800;65;10000;0;0;0;0;0;0;0
