SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
4.000000;10;4008;0.267200;5002;5002;0;0;0;0;0;0;0
4.100000;10;4008;0.267200;5000;5002;0;0;0;0;0;0;0
4.200000;10;4008;0.267200;4986;5002;0;0;0;0;0;0;0
4.300000;10;4008;0.267200;4906;5002;0;0;0;0;0;0;0
4.400000;10;4008;0.267200;4665;5002;0;0;0;0;0;0;0
4.500000;10;4008;0.267200;4214;5002;0;0;0;0;0;0;0
4.600000;10;4008;0.267200;3357;5002;0;0;0;0;0;0;0
4.700000;10;4008;0.267200;2414;5002;0;0;0;0;0;0;0
4.800000;10;4008;0.267200;1401;5002;0;0;0;0;0;0;0
4.900000;10;4008;0.267200;1000;6518;0;0;0;0;0;0;0
5.000000;10;4008;0.267200;698;10000;0;0;0;0;0;0;0
5.100000;10;4008;0.267200;322;10000;0;0;0;0;0;0;0
5.200000;10;4008;0.267200;140;10000;0;0;0;0;0;0;0
5.300000;10;4008;0.267200;83;10000;0;0;0;0;0;0;0
