SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
6.500000;14;6456;0.430400;5002;5002;0;0;0;0;0;0;0
6.600000;14;6456;0.430400;5002;5002;0;0;0;0;0;0;0
6.700000;14;6456;0.430400;5001;5002;0;0;0;0;0;0;0
6.800000;14;6456;0.430400;5000;5002;0;0;0;0;0;0;0
6.900000;14;6456;0.430400;4973;5002;0;0;0;0;0;0;0
7.000000;14;6456;0.430400;4886;5002;0;0;0;0;0;0;0
7.100000;14;6456;0.430400;4556;5002;0;0;0;0;0;0;0
7.200000;14;6456;0.430400;3963;5002;0;0;0;0;0;0;0
7.300000;14;6456;0.430400;2991;5002;0;0;0;0;0;0;0
7.400000;14;6456;0.430400;2023;5002;0;0;0;0;0;0;0
7.500000;14;6456;0.430400;1142;5002;0;0;0;0;0;0;0
7.600000;14;6456;0.430400;1000;8545;0;0;0;0;0;0;0
7.700000;14;6456;0.430400;527;10000;0;0;0;0;0;0;0
7.800000;14;6456;0.430400;203;10000;0;0;0;0;0;0;0
7.900000;14;6456;0.430400;99;10000;0;0;0;0;0;0;0
