SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
10.000000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.100000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.200000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.300000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.400000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.500000;19;9144;0.406400;5002;5002;0;0;0;0;0;0;0
10.600000;19;9144;0.406400;4992;5002;0;0;0;0;0;0;0
10.700000;19;9144;0.406400;4970;5002;0;0;0;0;0;0;0
10.800000;19;9144;0.406400;4797;5002;0;0;0;0;0;0;0
10.900000;19;9144;0.406400;4381;5002;0;0;0;0;0;0;0
11.000000;19;9144;0.406400;3588;5002;0;0;0;0;0;0;0
11.100000;19;9144;0.406400;2551;5002;0;0;0;0;0;0;0
11.200000;19;9144;0.406400;1488;5002;0;0;0;0;0;0;0
11.300000;19;9144;0.406400;1000;6730;0;0;0;0;0;0;0
11.400000;19;9144;0.406400;620;10000;0;0;0;0;0;0;0
11.500000;19;9144;0.406400;212;10000;0;0;0;0;0;0;0
11.600000;19;9144;0.406400;89;10000;0;0;0;0;0;0;0
