SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-1.000000;4;1800;0.240000;5002;5002;0;0;0;0;0;0;0
-0.900000;4;1800;0.240000;4999;5002;0;0;0;0;0;0;0
-0.800000;4;1800;0.240000;5000;5002;0;0;0;0;0;0;0
-0.700000;4;1800;0.240000;4984;5002;0;0;0;0;0;0;0
-0.600000;4;1800;0.240000;4951;5002;0;0;0;0;0;0;0
-0.500000;4;1800;0.240000;4867;5002;0;0;0;0;0;0;0
-0.400000;4;1800;0.240000;4668;5002;0;0;0;0;0;0;0
-0.300000;4;1800;0.240000;4390;5002;0;0;0;0;0;0;0
-0.200000;4;1800;0.240000;3838;5002;0;0;0;0;0;0;0
-0.100000;4;1800;0.240000;3213;5002;0;0;0;0;0;0;0
-0.000000;4;1800;0.240000;2487;5002;0;0;0;0;0;0;0
0.100000;4;1800;0.240000;1888;5002;0;0;0;0;0;0;0
0.200000;4;1800;0.240000;1219;5002;0;0;0;0;0;0;0
0.300000;4;1800;0.240000;1000;6599;0;0;0;0;0;0;0
0.400000;4;1800;0.240000;885;10000;0;0;0;0;0;0;0
0.500000;4;1800;0.240000;494;10000;0;0;0;0;0;0;0
0.600000;4;1800;0.240000;329;10000;0;0;0;0;0;0;0
0.700000;4;1800;0.240000;211;10000;0;0;0;0;0;0;0
0.800000;4;1800;0.240000;156;10000;0;0;0;0;0;0;0
0.900000;4;1800;0.240000;124;10000;0;0;0;0;0;0;0
1.000000;4;1800;0.240000;96;10000;0;0;0;0;0;0;0
