SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
0.500000;6;2600;0.346667;4999;5002;0;0;0;0;0;0;0
0.600000;6;2600;0.346667;4988;5002;0;0;0;0;0;0;0
0.700000;6;2600;0.346667;4966;5002;0;0;0;0;0;0;0
0.800000;6;2600;0.346667;4898;5002;0;0;0;0;0;0;0
0.900000;6;2600;0.346667;4664;5002;0;0;0;0;0;0;0
1.000000;6;2600;0.346667;4275;5002;0;0;0;0;0;0;0
1.100000;6;2600;0.346667;3580;5002;0;0;0;0;0;0;0
1.200000;6;2600;0.346667;2811;5002;0;0;0;0;0;0;0
1.300000;6;2600;0.346667;1950;5002;0;0;0;0;0;0;0
1.400000;6;2600;0.346667;1168;5002;0;0;0;0;0;0;0
1.500000;6;2600;0.346667;1000;7784;0;0;0;0;0;0;0
1.600000;6;2600;0.346667;617;10000;0;0;0;0;0;0;0
1.700000;6;2600;0.346667;335;10000;0;0;0;0;0;0;0
1.800000;6;2600;0.346667;145;10000;0;0;0;0;0;0;0
1.900000;6;2600;0.346667;81;10000;0;0;0;0;0;0;0
