SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
7.000000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.100000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.200000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.300000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.400000;15;7224;0.481600;5002;5002;0;0;0;0;0;0;0
7.500000;15;7224;0.481600;5001;5002;0;0;0;0;0;0;0
7.600000;15;7224;0.481600;4993;5002;0;0;0;0;0;0;0
7.700000;15;7224;0.481600;4952;5002;0;0;0;0;0;0;0
7.800000;15;7224;0.481600;4815;5002;0;0;0;0;0;0;0
7.900000;15;7224;0.481600;4349;5002;0;0;0;0;0;0;0
8.000000;15;7224;0.481600;3561;5002;0;0;0;0;0;0;0
8.100000;15;7224;0.481600;2533;5002;0;0;0;0;0;0;0
8.200000;15;7224;0.481600;1502;5002;0;0;0;0;0;0;0
8.300000;15;7224;0.481600;1000;6779;0;0;0;0;0;0;0
8.400000;15;7224;0.481600;610;10000;0;0;0;0;0;0;0
8.500000;15;7224;0.481600;210;10000;0;0;0;0;0;0;0
8.600000;15;7224;0.481600;104;10000;0;0;0;0;0;0;0
8.700000;15;7224;0.481600;22;10000;0;0;0;0;0;0;0
