SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
11.000000;26;15264;0.678400;502;502;0;0;0;0;0;0;0
12.000000;26;15264;0.678400;502;502;0;0;0;0;0;0;0
13.000000;26;15264;0.678400;502;502;0;0;0;0;0;0;0
14.000000;26;15264;0.678400;502;502;0;0;0;0;0;0;0
15.000000;26;15264;0.678400;502;502;0;0;0;0;0;0;0
16.000000;26;15264;0.678400;498;502;0;0;0;0;0;0;0
16.200000;26;15264;0.678400;453;502;0;0;0;0;0;0;0
16.400000;26;15264;0.678400;290;502;0;0;0;0;0;0;0
16.600000;26;15264;0.678400;123;502;0;0;0;0;0;0;0
16.800000;26;15264;0.678400;58;1000;0;0;0;0;0;0;0
17.000000;26;15264;0.678400;27;1000;0;0;0;0;0;0;0
17.200000;26;15264;0.678400;6;1000;0;0;0;0;0;0;0
