SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
8.000000;16;7736;0.515733;5001;5002;0;0;0;0;0;0;0
8.100000;16;7736;0.515733;5000;5002;0;0;0;0;0;0;0
8.200000;16;7736;0.515733;4974;5002;0;0;0;0;0;0;0
8.300000;16;7736;0.515733;4861;5002;0;0;0;0;0;0;0
8.400000;16;7736;0.515733;4541;5002;0;0;0;0;0;0;0
8.500000;16;7736;0.515733;3875;5002;0;0;0;0;0;0;0
8.600000;16;7736;0.515733;2959;5002;0;0;0;0;0;0;0
8.700000;16;7736;0.515733;1924;5002;0;0;0;0;0;0;0
8.800000;16;7736;0.515733;1022;5002;0;0;0;0;0;0;0
8.900000;16;7736;0.515733;997;10000;0;0;0;0;0;0;0
9.000000;16;7736;0.515733;380;10000;0;0;0;0;0;0;0
9.100000;16;7736;0.515733;134;10000;0;0;0;0;0;0;0
9.200000;16;7736;0.515733;37;10000;0;0;0;0;0;0;0
