SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
1.800000;8;3496;0.466133;5002;5002;0;0;0;0;0;0;0
1.900000;8;3496;0.466133;5002;5002;0;0;0;0;0;0;0
2.000000;8;3496;0.466133;5000;5002;0;0;0;0;0;0;0
2.100000;8;3496;0.466133;4993;5002;0;0;0;0;0;0;0
2.200000;8;3496;0.466133;4967;5002;0;0;0;0;0;0;0
2.300000;8;3496;0.466133;4871;5002;0;0;0;0;0;0;0
2.400000;8;3496;0.466133;4591;5002;0;0;0;0;0;0;0
2.500000;8;3496;0.466133;4134;5002;0;0;0;0;0;0;0
2.600000;8;3496;0.466133;3402;5002;0;0;0;0;0;0;0
2.700000;8;3496;0.466133;2396;5002;0;0;0;0;0;0;0
2.800000;8;3496;0.466133;1446;5002;0;0;0;0;0;0;0
2.900000;8;3496;0.466133;1000;5922;0;0;0;0;0;0;0
3.000000;8;3496;0.466133;812;10000;0;0;0;0;0;0;0
3.100000;8;3496;0.466133;330;10000;0;0;0;0;0;0;0
3.200000;8;3496;0.466133;158;10000;0;0;0;0;0;0;0
3.300000;8;3496;0.466133;41;10000;0;0;0;0;0;0;0
