SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
11.500000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
11.600000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
11.700000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
11.800000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
11.900000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.000000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.100000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.200000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.300000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.400000;22;11448;0.508800;5002;5002;0;0;0;0;0;0;0
12.500000;22;11448;0.508800;5001;5002;0;0;0;0;0;0;0
12.600000;22;11448;0.508800;4992;5002;0;0;0;0;0;0;0
12.700000;22;11448;0.508800;4927;5002;0;0;0;0;0;0;0
12.800000;22;11448;0.508800;4779;5002;0;0;0;0;0;0;0
12.900000;22;11448;0.508800;4310;5002;0;0;0;0;0;0;0
13.000000;22;11448;0.508800;3414;5002;0;0;0;0;0;0;0
13.100000;22;11448;0.508800;2338;5002;0;0;0;0;0;0;0
13.200000;22;11448;0.508800;1354;5002;0;0;0;0;0;0;0
13.300000;22;11448;0.508800;1000;7091;0;0;0;0;0;0;0
13.400000;22;11448;0.508800;601;10000;0;0;0;0;0;0;0
13.500000;22;11448;0.508800;222;10000;0;0;0;0;0;0;0
13.600000;22;11448;0.508800;81;10000;0;0;0;0;0;0;0
