SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
9.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
10.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
11.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
12.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
13.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
14.000000;24;13536;0.601600;502;502;0;0;0;0;0;0;0
15.000000;24;13536;0.601600;231;502;0;0;0;0;0;0;0
15.200000;24;13536;0.601600;100;686;0;0;0;0;0;0;0
15.400000;24;13536;0.601600;36;1000;0;0;0;0;0;0;0
15.600000;24;13536;0.601600;15;1000;0;0;0;0;0;0;0
15.800000;24;13536;0.601600;13;1000;0;0;0;0;0;0;0
16.000000;24;13536;0.601600;17;1000;0;0;0;0;0;0;0
16.200000;24;13536;0.601600;5;1000;0;0;0;0;0;0;0
